time,velocity
27.3900100000015,95.8708829875
27.4000100000015,105.641159676
27.4100100000015,115.668766621
27.4200100000015,125.844940171
27.4300100000015,136.03601215
27.4400100000015,146.083766791
27.4500100000015,155.807567807
27.4600100000015,165.00855417
27.4700100000015,173.476024247
27.4800100000015,180.995872874
27.4900100000015,171.742618511
27.5000100000015,44.6096964796
27.5100100000015,44.87928025
27.5200100000015,45.1345208656
27.5300100000015,45.3750476514
27.5400100000015,45.6004948966
27.5500100000015,45.8105052852
27.5600100000015,46.0047306125
27.5700100000015,46.1828324721
27.5800100000015,46.3444829328
27.5900100000015,46.4893651946
27.6000100000015,46.6171742265
27.6100100000015,46.7276173831
27.6200100000015,46.8204149973
27.6300100000015,46.8953009484
27.6400100000015,46.9520232033
27.6500100000015,46.9903443304
27.6600100000015,47.0100419833
27.6700100000015,47.0109093548
27.6800100000015,46.9927555992
27.6900100000015,46.955406222
27.7000100000015,46.8987034368
27.7100100000015,46.8225064887
27.7200100000015,46.7266919432
27.7300100000015,46.6111539411
27.7400100000015,46.4758044187
27.7500100000015,46.3205732938
27.7600100000015,46.1454086164
27.7700100000015,45.9502766865
27.7800100000015,45.7351621373
27.7900100000015,45.5000679851
27.8000100000015,45.2450156464
27.8100100000016,44.9700449233
27.8200100000016,44.6752139575
27.8300100000016,44.3605991528
27.8400100000016,44.0262950697
27.8500100000016,43.6724142896
27.8600100000016,43.2990872525
27.8700100000016,42.9064620679
27.8800100000016,42.4947042998
27.8900100000016,42.0639967276
27.9000100000016,41.6145390841
27.9100100000016,41.1465477706
27.9200100000016,40.6602555522
27.9300100000016,40.1559112325
27.9400100000016,39.6337793101
27.9500100000016,39.0941396176
27.9600100000016,38.5372869443
27.9700100000016,37.963530644
27.9800100000016,37.3731942284
27.9900100000016,36.7666149477
28.0000100000016,36.144143359
28.0100100000016,35.5061428843
28.0200100000016,34.8529893574
28.0300100000016,34.1850705634
28.0400100000016,33.5027857682
28.0500100000016,32.8065452422
28.0600100000016,32.0967697764
28.0700100000016,31.3738901933
28.0800100000016,30.638346853
28.0900100000016,29.8905891541
28.1000100000016,29.1310750322
28.1100100000016,28.3602704541
28.1200100000016,27.5786489106
28.1300100000016,26.7866909065
28.1400100000016,25.9848834499
28.1500100000016,25.1737195402
28.1600100000016,24.3536976556
28.1700100000016,23.5253212407
28.1800100000016,22.6890981945
28.1900100000016,21.8455403585
28.2000100000016,20.9951630069
28.2100100000016,20.1384843374
28.2200100000016,19.2760249632
28.2300100000016,18.4083074086
28.2400100000016,17.5358556051
28.2500100000016,16.6591943907
28.2600100000016,15.7788490124
28.2700100000016,14.8953446309
28.2800100000016,14.0092058287
28.2900100000016,13.1209561221
28.3000100000016,12.2311174763
28.3100100000016,11.340209825
28.3200100000016,10.4487505933
28.3300100000016,9.55725422606
28.3400100000016,8.66623171975
28.3500100000016,7.77619016001
28.3600100000016,6.88763226387
28.3700100000016,6.00105592745
28.3800100000016,5.11695377924
28.3900100000016,4.23581273932
28.4000100000016,3.35811358479
28.4100100000016,2.4843305216
28.4200100000016,1.61493076331
28.4300100000016,0.750374116923
28.4400100000016,0.108887423829
28.4500100000017,0.962410077273
28.4600100000017,1.80975866445
28.4700100000017,2.65050699113
28.4800100000017,3.48423822083
28.4900100000017,4.31054523844
28.5000100000017,5.12903100399
28.5100100000017,5.93930889609
28.5200100000017,6.74100304474
28.5300100000017,7.53374865278
28.5400100000017,8.31719230583
28.5500100000017,9.0909922699
28.5600100000017,9.85481877648
28.5700100000017,10.6083542944
28.5800100000017,11.351293788
28.5900100000017,12.0833449613
28.6000100000017,12.8042284874
28.6100100000017,13.5136782225
28.6200100000017,14.2114414049
28.6300100000017,14.8972788371
28.6400100000017,15.5709650517
28.6500100000017,16.2322884605
28.6600100000017,16.8810514851
28.6700100000017,17.5170706707
28.6800100000017,18.1401767808
28.6900100000017,18.7502148732
28.7000100000017,19.3470443575
28.7100100000017,19.930539032
28.7200100000017,20.5005871026
28.7300100000017,21.0570911796
28.7400100000017,21.5999682567
28.7500100000017,22.1291496673
28.7600100000017,22.6445810225
28.7700100000017,23.146222127
28.7800100000017,23.6340468752
28.7900100000017,24.1080431265
28.8000100000017,24.5682125607
28.8100100000017,25.0145705125
28.8200100000017,25.4471457862
28.8300100000017,25.8659804508
28.8400100000017,26.2711296154
28.8500100000017,26.6626611856
28.8600100000017,27.0406556014
28.8700100000017,27.405205557
28.8800100000017,27.7564157029
28.8900100000017,28.0944023315
28.9000100000017,28.4192930461
28.9100100000017,28.7312264148
28.9200100000017,29.0303516098
28.9300100000017,29.3168280329
28.9400100000017,29.5908249278
28.9500100000017,29.8525209815
28.9600100000017,30.1021039136
28.9700100000017,30.3397700569
28.9800100000017,30.5657239283
28.9900100000017,30.7801777929
29.0000100000017,30.983351221
29.0100100000017,31.1754706397
29.0200100000017,31.3567688808
29.0300100000017,31.527484725
29.0400100000017,31.6878624441
29.0500100000017,31.838151344
29.0600100000017,31.9786060795
29.0700100000017,32.1094815606
29.0800100000017,32.2310440881
29.0900100000017,32.3435554561
29.1000100000018,32.4472840914
29.1100100000018,32.5424999804
29.1200100000018,32.6294750103
29.1300100000018,32.7084825431
29.1400100000018,32.7797970016
29.1500100000018,32.8436934618
29.1600100000018,32.900447258
29.1700100000018,32.9503335971
29.1800100000018,32.9936271859
29.1900100000018,33.03060187
29.2000100000018,33.0615302856
29.2100100000018,33.0866835249
29.2200100000018,33.1063308142
29.2300100000018,33.1207392074
29.2400100000018,33.1301732922
29.2500100000018,33.1348949121
29.2600100000018,33.1351629016
29.2700100000018,33.1312328367
29.2800100000018,33.1233567999
29.2900100000018,33.1117831591
29.3000100000018,33.0967563612
29.3100100000018,33.0785167393
29.3200100000018,33.057300334
29.3300100000018,33.0333387278
29.3400100000018,33.0068588925
29.3500100000018,32.9780830489
29.3600100000018,32.9472285386
29.3700100000018,32.9145077076
29.3800100000018,32.8801277996
29.3900100000018,32.8442908605
29.4000100000018,32.8071936516
29.4100100000018,32.7690275716
29.4200100000018,32.7299785868
29.4300100000018,32.6902271673
29.4400100000018,32.6499482307
29.4500100000018,32.6093110899
29.4600100000018,32.5684794056
29.4700100000018,32.5276111421
29.4800100000018,32.4868585252
29.4900100000018,32.4463680015
29.5000100000018,32.4062801975
29.5100100000018,32.3667298781
29.5200100000018,32.3278459022
29.5300100000018,32.2897511757
29.5400100000018,32.252562599
29.5500100000018,32.216391009
29.5600100000018,32.1813411131
29.5700100000018,32.1475114152
29.5800100000018,32.1149941302
29.5900100000018,32.0838750873
29.6000100000018,32.0542336198
29.6100100000018,32.0261424385
29.6200100000018,31.9996674889
29.6300100000018,31.9748677887
29.6400100000018,31.9517952441
29.6500100000018,31.9304944425
29.6600100000018,31.9110024191
29.6700100000018,31.8933483956
29.6800100000018,31.8775534873
29.6900100000018,31.8636303764
29.7000100000018,31.8515829477
29.7100100000018,31.8414058843
29.7200100000018,31.8330842187
29.7300100000019,31.8265928357
29.7400100000018,31.8218959233
29.7500100000019,31.8189463657
29.7600100000019,31.8176850755
29.7700100000019,31.8180402572
29.7800100000019,31.8199265978
29.7900100000019,31.8232443778
29.8000100000019,31.8278784945
29.8100100000019,31.8336973916
29.8200100000019,31.8405518856
29.8300100000019,31.8482738799
29.8400100000019,31.8566749572
29.8500100000019,31.8655448395
29.8600100000019,31.8746497028
29.8700100000019,31.8837303345
29.8800100000019,31.892500119
29.8900100000019,31.9006428357
29.9000100000019,31.9078102532
29.9100100000019,31.9136194998
29.9200100000019,31.9176501917
29.9300100000019,31.9194412947
29.9400100000019,31.9184876964
29.9500100000019,31.9142364618
29.9600100000019,31.9060827428
29.9700100000019,31.8933653094
29.9800100000019,31.8753616686
29.9900100000019,31.8512827302
30.0000100000019,31.8202669808
30.0100100000019,31.7813741166
30.0200100000019,31.7335780864
30.0300100000019,31.67575949
30.0400100000019,31.6066972697
30.0500100000019,31.525059632
30.0600100000019,31.4293941248
30.0700100000019,31.3181167935
30.0800100000019,31.1895003312
30.0900100000019,31.0416611281
30.1000100000019,30.8725451221
30.1100100000019,30.6799123405
30.1200100000019,30.4613200158
30.1300100000019,30.214104149
30.1400100000019,29.9353593863
30.1500100000019,29.6219170644
30.1600100000019,29.2703212727
30.1700100000019,28.8768027732
30.1800100000019,28.4372506128
30.1900100000019,27.9471812589
30.2000100000019,27.4017050901
30.2100100000019,26.7954900779
30.2200100000019,26.1227225063
30.2300100000019,25.377064598
30.2400100000019,24.5516089479
30.2500100000019,23.6388297146
30.2600100000019,22.6305305915
30.2700100000019,21.5177896802
30.2800100000019,20.2909015258
30.2900100000019,18.9393167615
30.3000100000019,17.4515800592
30.3100100000019,15.8152674144
30.3200100000019,14.016924228
30.3300100000019,12.0420062131
30.3400100000019,9.87482588248
30.3500100000019,7.49850830661
30.360010000002,4.89496101141
30.3700100000019,2.0448643676
30.380010000002,1.07230933973
30.390010000002,4.47823772597
30.400010000002,8.19563786976
30.410010000002,12.2480873076
30.420010000002,16.6597565043
30.430010000002,21.4550288352
30.440010000002,26.6579799395
30.450010000002,32.2916843418
30.460010000002,38.3773140987
30.470010000002,44.932992853
30.480010000002,51.9723704141
30.490010000002,59.5028896132
30.500010000002,67.5237309544
30.510010000002,76.0234440063
30.520010000002,84.9773100243
30.530010000002,94.3445296655
30.540010000002,104.065392848
30.550010000002,114.058661713
30.560010000002,124.21947468
30.570010000002,134.418146672
30.580010000002,144.500279136
30.590010000002,154.288581758
30.600010000002,163.586725132
30.610010000002,172.185378081
30.620010000002,179.870338943
30.630010000002,186.432429852
30.640010000002,52.0814458851
30.650010000002,44.8372956764
30.660010000002,45.0948453941
30.670010000002,45.3377402758
30.680010000002,45.5656133175
30.690010000002,45.7781058193
30.700010000002,45.9748680778
30.710010000002,46.1555600812
30.720010000002,46.3198521853
30.730010000002,46.467425774
30.740010000002,46.5979739001
30.750010000002,46.7112019055
30.760010000002,46.8068280171
30.770010000002,46.88458392
30.780010000002,46.9442153022
30.790010000002,46.9854823735
30.800010000002,47.0081603536
30.810010000002,47.0120399315
30.820010000002,46.9969276924
30.830010000002,46.9626465128
30.840010000002,46.9090359228
30.850010000002,46.8359524348
30.860010000002,46.7432698377
30.870010000002,46.6308794577
30.880010000002,46.4986903834
30.890010000002,46.3466296577
30.900010000002,46.1746424342
30.910010000002,45.9826920999
30.920010000002,45.7707603638
30.930010000002,45.5388473124
30.940010000002,45.2869714319
30.950010000002,45.0151695986
30.960010000002,44.7234970376
30.970010000002,44.4120272505
30.980010000002,44.0808519145
30.990010000002,43.730080751
31.000010000002,43.3598413678
31.0100100000021,42.970279074
31.0200100000021,42.5615566689
31.0300100000021,42.1338542073
31.0400100000021,41.6873687402
31.0500100000021,41.2223140343
31.0600100000021,40.7389202697
31.0700100000021,40.237433718
31.0800100000021,39.7181164021
31.0900100000021,39.181245737
31.1000100000021,38.6271141561
31.1100100000021,38.0560287203
31.1200100000021,37.4683107142
31.1300100000021,36.8642952285
31.1400100000021,36.2443307304
31.1500100000021,35.6087786228
31.1600100000021,34.9580127937
31.1700100000021,34.2924191558
31.1800100000021,33.6123951784
31.1900100000021,32.9183494113
31.2000100000021,32.2107010026
31.2100100000021,31.4898792102
31.2200100000021,30.7563229084
31.2300100000021,30.0104800898
31.2400100000021,29.2528073641
31.2500100000021,28.483769453
31.2600100000021,27.703838683
31.2700100000021,26.913494476
31.2800100000021,26.1132228386
31.2900100000021,25.3035158503
31.3000100000021,24.4848711511
31.3100100000021,23.6577914288
31.3200100000021,22.8227839072
31.3300100000021,21.9803598343
31.3400100000021,21.1310339716
31.3500100000021,20.2753240851
31.3600100000021,19.4137504374
31.3700100000021,18.5468352821
31.3800100000021,17.67510236
31.3900100000021,16.7990763984
31.4000100000021,15.9192826122
31.4100100000021,15.0362462089
31.4200100000021,14.1504918959
31.4300100000021,13.2625433918
31.4400100000021,12.3729229412
31.4500100000021,11.4821508333
31.4600100000021,10.5907449246
31.4700100000021,9.69922016577
31.4800100000021,8.8080881338
31.4900100000021,7.91785656794
31.5000100000021,7.0290289114
31.5100100000021,6.14210385815
31.5200100000021,5.2575749053
31.5300100000021,4.37592991135
31.5400100000021,3.49765066059
31.5500100000021,2.62321243391
31.5600100000021,1.75308358644
31.5700100000021,0.887725132213
31.5800100000021,0.0275903362507
31.5900100000021,0.826875685502
31.6000100000021,1.67523635818
31.6100100000021,2.51706403136
31.6200100000021,3.35194035364
31.6300100000021,4.17945663766
31.6400100000021,4.99921421556
31.6500100000021,5.81082478408
31.6600100000022,6.61391073908
31.6700100000022,7.40810549882
31.6800100000022,8.19305381579
31.6900100000022,8.96841207629
31.7000100000022,9.7338485876
31.7100100000022,10.4890438519
31.7200100000022,11.2336908267
31.7300100000022,11.9674951713
31.7400100000022,12.6901754786
31.7500100000022,13.4014634913
31.7600100000022,14.101104304
31.7700100000022,14.7888565472
31.7800100000022,15.4644925564
31.7900100000022,16.1277985236
31.8000100000022,16.7785746312
31.8100100000022,17.4166351681
31.8200100000022,18.0418086278
31.8300100000022,18.6539377871
31.8400100000022,19.2528797668
31.8500100000022,19.8385060721
31.8600100000022,20.4107026136
31.8700100000022,20.9693697086
31.8800100000022,21.5144220622
31.8900100000022,22.0457887279
31.9000100000022,22.5634130478
31.9100100000022,23.0672525724
31.9200100000022,23.55727896
31.9300100000022,24.033477855
31.9400100000022,24.4958487468
31.9500100000022,24.944404807
31.9600100000022,25.3791727079
31.9700100000022,25.8001924206
31.9800100000022,26.207516993
31.9900100000022,26.6012123098
32.0000100000022,26.9813568331
32.0100100000022,27.3480413248
32.0200100000022,27.7013685518
32.0300100000022,28.0414529742
32.0400100000022,28.3684204165
32.0500100000022,28.6824077244
32.0600100000022,28.983562406
32.0700100000022,29.2720422593
32.0800100000022,29.5480149872
32.0900100000022,29.8116577997
32.1000100000022,30.0631570058
32.1100100000022,30.3027075948
32.1200100000022,30.5305128095
32.1300100000022,30.7467837103
32.1400100000022,30.9517387339
32.1500100000022,31.1456032456
32.1600100000022,31.3286090876
32.1700100000022,31.5009941235
32.1800100000022,31.6630017818
32.1900100000022,31.8148805969
32.2000100000022,31.9568837374
32.2100100000022,32.0892686377
32.2200100000022,32.2122963231
32.2300100000022,32.3262312504
32.2400100000022,32.4313406506
32.2500100000022,32.5278941666
32.2600100000022,32.6161634113
32.2700100000022,32.6964215404
32.2800100000021,32.7689428349
32.2900100000021,32.8340022937
32.3000100000021,32.891875236
32.3100100000021,32.9428369142
32.3200100000021,32.9871621392
32.3300100000021,33.0251249177
32.3400100000021,33.056998101
32.3500100000021,33.0830530491
32.3600100000021,33.1035593065
32.3700100000021,33.118784293
32.3800100000021,33.1289930082
32.3900100000021,33.1344477507
32.4000100000021,33.1354078512
32.4100100000021,33.132129421
32.4200100000021,33.124865114
32.4300100000021,33.1138639039
32.4400100000021,33.0993708754
32.4500100000021,33.081627029
32.4600100000021,33.0608691005
32.4700100000021,33.037329393
32.4800100000021,33.0112356222
32.4900100000021,32.9828107745
32.5000100000021,32.9522729767
32.5100100000021,32.9198353778
32.5200100000021,32.8857060408
32.5300100000021,32.8500878454
32.5400100000021,32.8131784001
32.5500100000021,32.7751699625
32.5600100000021,32.7362493684
32.5700100000021,32.6965979674
32.5800100000021,32.6563915649
32.5900100000021,32.6158003698
32.6000100000021,32.574988946
32.6100100000021,32.5341161678
32.6200100000021,32.4933351779
32.6300100000021,32.4527933458
32.6400100000021,32.4126322279
32.6500100000021,32.3729875253
32.6600100000021,32.3339890408
32.6700100000021,32.2957606317
32.6800100000021,32.2584201586
32.6900100000021,32.2220794283
32.7000100000021,32.1868441291
32.7100100000021,32.1528137584
32.7200100000021,32.1200815387
32.7300100000021,32.0887343235
32.7400100000021,32.0588524885
32.7500100000021,32.0305098084
32.7600100000021,32.0037733165
32.7700100000021,31.9787031457
32.780010000002,31.955352348
32.790010000002,31.9337666912
32.800010000002,31.9139844302
32.810010000002,31.8960360499
32.820010000002,31.8799439776
32.830010000002,31.8657222619
32.840010000002,31.8533762148
32.850010000002,31.8429020138
32.860010000002,31.8342862603
32.870010000002,31.8275054906
32.880010000002,31.8225256355
32.890010000002,31.8193014226
32.900010000002,31.8177757186
32.910010000002,31.8178788042
32.920010000002,31.8195275766
32.930010000002,31.8226246737
32.940010000002,31.8270575122
32.950010000002,31.8326972319
32.960010000002,31.8393975399
32.970010000002,31.8469934426
32.980010000002,31.8552998587
32.990010000002,31.8641101009
33.000010000002,31.8731942143
33.010010000002,31.88229716
33.020010000002,31.8911368291
33.030010000002,31.8994018718
33.040010000002,31.9067493249
33.050010000002,31.9128020193
33.060010000002,31.9171457487
33.070010000002,31.9193261746
33.080010000002,31.918845447
33.090010000002,31.915158512
33.100010000002,31.9076690783
33.110010000002,31.8957252115
33.120010000002,31.8786145203
33.130010000002,31.8555588981
33.140010000002,31.8257087776
33.150010000002,31.7881368536
33.160010000002,31.741831223
33.170010000002,31.68568789
33.180010000002,31.6185025746
33.190010000002,31.5389617611
33.200010000002,31.4456329154
33.210010000002,31.3369537931
33.220010000002,31.2112207556
33.230010000002,31.0665760018
33.240010000002,30.9009936164
33.250010000002,30.712264328
33.260010000002,30.4979788598
33.270010000002,30.2555097494
33.2800100000019,29.981991503
33.2900100000019,29.6742989429
33.3000100000019,29.3290235958
33.3100100000019,28.9424479648
33.3200100000019,28.5105175203
33.3300100000019,28.0288102418
33.3400100000019,27.4925035408
33.3500100000019,26.8963384004
33.3600100000019,26.2345805761
33.3700100000019,25.5009787226
33.3800100000019,24.6887193407
33.3900100000019,23.7903784852
33.4000100000019,22.7978702442
33.4100100000019,21.7023920926
33.4200100000019,20.4943673546
33.4300100000019,19.16338519
33.4400100000019,17.6981387554
33.4500100000019,16.0863625099
33.4600100000019,14.3147700503
33.4700100000019,12.368994405
33.4800100000019,10.2335334118
33.4900100000019,7.89170370821
33.5000100000019,5.32560799334
33.5100100000019,2.51612165813
33.5200100000019,0.557093348294
33.5300100000019,3.91553736723
33.5400100000019,7.58177191951
33.5500100000019,11.5792528574
33.5600100000019,15.9320784312
33.5700100000019,20.6646289631
33.5800100000019,25.8010706502
33.5900100000019,31.3646919907
33.6000100000019,37.3770379974
33.6100100000019,43.8568056364
33.6200100000019,50.8184650526
33.6300100000019,58.2705768628
33.6400100000019,66.2137882619
33.6500100000019,74.6385124061
33.6600100000019,83.5223290042
33.6700100000019,92.8271911622
33.6800100000019,102.496584625
33.6900100000019,112.452858134
33.7000100000019,122.595020885
33.7100100000019,132.797372839
33.7200100000019,142.909378184
33.7300100000019,152.757189966
33.7400100000019,162.147163715
33.7500100000019,170.871545753
33.7600100000019,178.716288917
33.7700100000019,185.470656435
33.7800100000018,75.0448254644
33.7900100000018,44.7949488396
33.8000100000018,45.0547981824
33.8100100000018,45.300051848
33.8200100000018,45.5303415859
33.8300100000018,45.7453073282
33.8400100000018,45.9445978925
33.8500100000018,46.1278716766
33.8600100000018,46.2947973409
